Country,Year,pop,Region,SubRegion,ISO3166_alpha3,elect_twh,electbyfuel_total,electbyfuel_coal,electbyfuel_gas,electbyfuel_oil,electbyfuel_nuclear,electbyfuel_hydro,hydro_twh,electbyfuel_ren_power,wind_twh,solar_twh,electbyfuel_other,biogeo_twh,co2_combust_mtco2,co2_combust_pc,ren_power_share
Canada,2014,35.634264,North America,North America,CAN,652.9525467,652.9525467,66.22473118,62.09247312,4.543010753,106.5345337,382.5013788,382.5013788,24.73251597,0,0,6.323903226,9.795245263,562.2628397,0.405030392,62.36806898573967
Canada,2015,35.962234,North America,North America,CAN,661.0880213,661.0880213,62.11827957,65.00537634,4.778494624,101.1008347,382.1932566,382.1932566,39.84852137,0,0,6.043258065,9.987178947,555.9174044,0.402567614,63.84048180756229
Canada,2016,36.353343,North America,North America,CAN,667.126969,667.126969,62.26129032,63.02795699,4.633333333,100.7234863,385.4324253,385.4324253,45.29769184,0,0,5.750784946,11.35952316,540.2181244,0.393442016,64.56493848324695
Canada,2017,36.808496,North America,North America,CAN,669.3438655,669.3438655,60.12688172,58.8344086,3.756989247,100.59476,394.5873848,394.5873848,45.96792497,0,0,5.475516129,11.14521789,554.1038824,0.393819004,65.8189807179162
Canada,2018,37.295005,North America,North America,CAN,661.2108918,661.2108918,50.58064516,67.48602151,3.835483871,100.0311537,385.8939616,385.8939616,47.50488405,0,0,5.878741935,10.54160526,567.8526435,0.394073196,65.54623510059972
Canada,2019,37.782935,North America,North America,CAN,655.6956043,655.6956043,47.88602151,69.66989247,3.262365591,100.4939537,381.7703232,381.7703232,46.93538118,0,0,5.677666667,10.30728421,560.3123407,0.386840217,65.3818176557204
Canada,2020,38.171902,North America,North America,CAN,655.8811112,655.8811112,38.80652796,75.14158172,6.919167742,97.51259895,386.5447364,386.5447364,50.24127587,0,0,0.715222581,10.40507789,500.4595487,0.361674403,66.59530283939057
Canada,2021,38.454057,North America,North America,CAN,652.4037635,652.4037635,34.57017849,82.98137419,6.556012903,91.98487579,382.4294061,382.4294061,52.95978808,0,0,0.922127957,10.54888,509.0827984,0.361551627,66.7361561258069
Canada,2022,38.821259,North America,North America,CAN,664.0765489,664.0765489,26.33172581,89.8917172,8.003691398,86.63256,397.7252414,397.7252414,54.73433351,0,0,0.75727957,9.519229474,522.6156199,0.367640727,68.13364749281843
Canada,2023,39.299104,North America,North America,CAN,641.3829321,641.3829321,23.59557204,102.2616376,6.846604301,88.42762421,360.7358465,360.7358465,58.70889585,0,0,0.806751613,9.801047368,521.6063999,0.356147993,65.39692925358405
Canada,2024,39.74243,North America,North America,CAN,636.7817923,636.7817923,24.99877492,108.9699162,7.25376476,85.46766891,343.1973057,343.1973057,66.07808674,0,0,0.816274997,9.831747462,522.5140936,0.352024335,64.2724709451464
China,1985,1059.80782,Asia Pacific,Asia Pacific,CHN,410.69,410.69,260.645443,0.972,56.685,0.0,92.387557,92.387557,0.0,0,0,0.0,0.0,1821.73744,0.02089184,22.495691884389686
China,1986,1077.233607,Asia Pacific,Asia Pacific,CHN,449.53,449.53,299.6103564,1.693,53.678,0.0,94.5486436,94.5486436,0.0,0,0,0.0,0.0,1903.607135,0.021535517,21.032777256245414
China,1987,1096.217446,Asia Pacific,Asia Pacific,CHN,497.267,497.267,339.8617198,2.737,54.644,0.0,100.0242802,100.0242802,0.0,0,0,0.0,0.0,2048.108002,0.022824724,20.1148035562384
China,1988,1115.244165,Asia Pacific,Asia Pacific,CHN,545.21,545.21,373.6529812,2.053,60.336,0.0,109.1680188,109.1680188,0.0,0,0,0.0,0.0,2196.815753,0.024103784,20.02311380935786
China,1989,1133.991008,Asia Pacific,Asia Pacific,CHN,584.81,584.81,405.0600158,3.709,57.632,0.0,118.4089842,118.4089842,0.0,0,0,0.0,0.0,2295.043962,0.024877774,20.247428087755
China,1990,1153.582724,Asia Pacific,Asia Pacific,CHN,621.2,621.2,441.2510072,2.771,50.366,0.0,126.7439726,126.7439726,0.068020202,0,0,0.0,0.064,2308.792723,0.024772994,20.41403618834514
China,1991,1170.788528,Asia Pacific,Asia Pacific,CHN,677.55,677.55,498.4339575,2.429,51.923,0.0,124.6889516,124.6889516,0.075090909,0,0,0.0,0.064,2439.954363,0.025636909,18.413997861264853
China,1992,1184.574237,Asia Pacific,Asia Pacific,CHN,753.94,753.94,567.3296095,2.467,53.21,0.0,130.6860774,130.6860774,0.247313131,0,0,0.0,0.113,2562.75619,0.026663885,17.366553111786082
China,1993,1197.308575,Asia Pacific,Asia Pacific,CHN,811.59,811.59,589.228472,3.124,65.454,1.604,151.8461646,151.8461646,0.333121212,0,0,0.0002422,0.117,2769.614442,0.028436681,18.75075910398108
China,1994,1209.003096,Asia Pacific,Asia Pacific,CHN,927.8,927.8,693.4083966,3.154,48.199,14.756,167.428969,167.428969,0.848838384,0,0,0.004796,0.46,2921.357668,0.029921945,18.13729331580082
China,1995,1220.133928,Asia Pacific,Asia Pacific,CHN,1007.03,1007.03,741.8859008,2.999,55.094,12.833,190.58,190.58,3.637161616,0,0,0.0009376,3.014,3009.163414,0.030545475,19.28613463511514
China,1996,1230.944812,Asia Pacific,Asia Pacific,CHN,1081.31,1081.31,824.1841076,2.828,50.351,14.338,187.97,187.97,1.635939394,0,0,0.002953,1.533,3156.655036,0.031899739,17.534836392338924
China,1997,1241.139622,Asia Pacific,Asia Pacific,CHN,1135.55,1135.55,867.026518,8.077,47.115,14.418,195.98,195.98,2.930979798,0,0,0.0025022,2.722,3142.331461,0.031851437,17.516708185284667
China,1998,1250.847126,Asia Pacific,Asia Pacific,CHN,1167.0,1167.0,891.674139,6.092,53.392,14.1,198.89,198.89,2.849555556,0,0,0.0023054,2.48,3139.807925,0.031660175,17.287022755441303
China,1999,1260.176655,Asia Pacific,Asia Pacific,CHN,1239.3,1239.3,969.6844324,4.813,50.261,14.949,196.58,196.58,3.010737374,0,0,0.0018302,2.52,3268.474017,0.032527062,16.105118806907125
China,2000,1269.581175,Asia Pacific,Asia Pacific,CHN,1355.6,1355.6,1060.259414,5.773,47.268,16.737,222.41,222.41,3.14889899,0,0,0.0036872,2.537,3308.42236,0.03346066,16.639045366627325
China,2001,1278.725062,Asia Pacific,Asia Pacific,CHN,1480.802,1480.802,1129.1425,4.934,48.517,17.472,277.43,277.43,3.304191919,0,0,0.0023076,2.554,3469.506195,0.035107021,18.958253157343115
China,2002,1286.866839,Asia Pacific,Asia Pacific,CHN,1654.0,1654.0,1282.567498,4.194,50.704,25.127,287.97,287.97,3.431373737,0,0,0.0061278,2.546,3791.210076,0.037991317,17.617979065114874
China,2003,1294.517326,Asia Pacific,Asia Pacific,CHN,1910.575,1910.575,1519.968136,5.155,54.825,43.342,283.68,283.68,3.596969697,0,0,0.0078946,2.536,4475.911253,0.043991317,15.036152451330098
China,2004,1302.100316,Asia Pacific,Asia Pacific,CHN,2203.31,2203.31,1722.421222,7.46,65.534,50.469,353.544,353.544,3.881777778,0,0,0.0,2.528,5291.844481,0.051173391,16.222219196481657
China,2005,1310.027136,Asia Pacific,Asia Pacific,CHN,2500.26,2500.26,1980.147939,12.142,50.513,53.088,397.017,397.017,7.352060606,0,0,0.0,5.322,6048.951194,0.057783379,16.173080423875916
China,2006,1318.054036,Asia Pacific,Asia Pacific,CHN,2865.726,2865.726,2302.421182,23.819,37.917,54.843,435.786,435.786,10.93981818,0,0,0.0,7.133,6629.974082,0.062951895,15.588574001143165
China,2007,1325.813582,Asia Pacific,Asia Pacific,CHN,3281.553,3281.553,2656.701707,33.907,28.094,62.13,485.264,485.264,15.45629293,0,0,0.0,9.863,7182.29691,0.068017459,15.258637996399877
China,2008,1333.821016,Asia Pacific,Asia Pacific,CHN,3495.76,3495.76,2708.913,34.566,18.809,68.394,636.96,636.96,28.118,0,0,0.0,14.866,7324.47493,0.070229563,19.025276334759823
China,2009,1342.522716,Asia Pacific,Asia Pacific,CHN,3714.651,3714.651,2911.520422,56.55888,12.124,70.05038,615.644,615.644,48.75331783,0,0,0.0,20.85932,7654.438134,0.0728271,17.88586108977667
China,2010,1351.561514,Asia Pacific,Asia Pacific,CHN,4207.16,4207.16,3233.59935,77.72672,14.856,74.74208,711.38314,711.38314,75.00085,0,0,19.85186,24.90023,8094.553654,0.077392108,18.69156366765229
China,2011,1360.250664,Asia Pacific,Asia Pacific,CHN,4713.019,4713.019,3690.8661,108.7669,12.13,87.2,688.045,688.045,104.342,0,0,21.669,27.632,8766.089758,0.082934367,16.81272661960412
China,2012,1369.520864,Asia Pacific,Asia Pacific,CHN,4987.553,4987.553,3748.194311,110.2518828,10.937,98.31839,862.79411,862.79411,136.7774164,0,0,20.27989,30.133,8952.163673,0.085757763,20.04132139347692
China,2013,1379.00804,Asia Pacific,Asia Pacific,CHN,5431.635,5431.635,4077.366742,116.3884582,10.013,111.50078,909.6122734,909.6122734,183.7710197,0,0,22.9827266,37.133,9184.862515,0.088374564,20.129911032313476
China,2014,1387.951972,Asia Pacific,Asia Pacific,CHN,5794.457,5794.457,4203.05879,133.28257,9.517,133.21756,1059.69167,1059.69167,229.54308,0,0,26.14633,46.26822,9202.264131,0.090078502,22.24944891298701
China,2015,1396.134174,Asia Pacific,Asia Pacific,CHN,5814.573,5814.573,4046.16766,166.90686,9.679,171.37818,1114.51541,1114.51541,279.1423,0,0,26.78359,54.07029,9148.0316,0.090599855,23.9683586395768
China,2016,1404.052632,Asia Pacific,Asia Pacific,CHN,6133.16,6133.16,4156.350123,188.2802,10.367,213.17846,1153.2675,1153.2675,369.523217,0,0,42.1935,62.134767,8998.667355,0.090452283,24.828811200099132
China,2017,1412.354727,Asia Pacific,Asia Pacific,CHN,6604.447,6604.447,4430.028313,203.2,9.868982,248.1,1165.065,1165.065,501.9989092,0,0,46.185796,79.59890921,9239.287354,0.093416887,25.241536637359648
China,2018,1419.008956,Asia Pacific,Asia Pacific,CHN,7166.133,7166.133,4763.84678,215.5,10.861873,295.0,1198.887,1198.887,636.4957,0,0,45.541647,93.7957,9570.561394,0.097445025,25.61189835577989
China,2019,1423.520357,Asia Pacific,Asia Pacific,CHN,7503.428,7503.428,4855.12252,232.5,10.528831,348.7,1272.538,1272.538,742.0957,0,0,41.942949,112.7957,9890.945236,0.101634938,26.849510650332086
China,2020,1426.106093,Asia Pacific,Asia Pacific,CHN,7779.06,7779.06,4921.886887,252.5,11.469565,366.2,1321.709,1321.709,863.296236,0,0,41.998312,135.696236,10082.65729,0.104745367,28.088293906975903
China,2021,1426.437267,Asia Pacific,Asia Pacific,CHN,8534.248,8534.248,5333.796452,287.1,11.406793,407.5,1300.0,1300.0,1148.7957,0,0,45.649055,165.9957,10470.89088,0.110660216,28.693748998154256
China,2022,1425.179569,Asia Pacific,Asia Pacific,CHN,8848.712,8848.712,5414.718704,275.6243341,8.719238,417.78,1298.12201,1298.12201,1372.5357,0,0,61.212014,182.5957,10504.53398,0.112448546,30.18131576663361
China,2023,1422.584933,Asia Pacific,Asia Pacific,CHN,9456.44,9456.44,5752.7396,297.8,9.267274,434.72,1225.9955,1225.9955,1668.2157,0,0,67.701926,198.1957,11007.45778,0.119120648,30.60571631607666
China,2024,1419.321278,Asia Pacific,Asia Pacific,CHN,10086.88,10086.88,5827.603429,320.7188527,9.449634197,450.85,1354.25427,1354.25427,2044.576236,0,0,79.42757747,208.4962362,11172.8456,0.124252034,33.695558051647296
Egypt,1985,50.734968,Africa,Northern Africa,EGY,30.2535,30.2535,0.0,9.2365,11.869,0.0,9.148,9.148,0.0,0,0,0.0,0.0,72.49854494,0.023334162,30.23782372287504
Egypt,1986,52.206295,Africa,Northern Africa,EGY,32.461,32.461,0.0,10.289,13.2,0.0,8.972,8.972,0.0,0,0,0.0,0.0,74.29389986,0.023191448,27.639321031391518
Egypt,1987,53.674435,Africa,Northern Africa,EGY,35.6545,35.6545,0.0,11.716,14.969,0.0,8.9695,8.9695,0.0,0,0,0.0,0.0,79.63345129,0.023919557,25.15671233645122
Egypt,1988,55.187682,Africa,Northern Africa,EGY,38.7125,38.7125,0.0,13.1555,16.728,0.0,8.829,8.829,0.0,0,0,0.0,0.0,80.50276572,0.02360593,22.806587019696483
Egypt,1989,56.710642,Africa,Northern Africa,EGY,40.6145,40.6145,0.0,13.715,17.4125,0.0,9.487,9.487,0.0,0,0,0.0,0.0,84.45260617,0.024215629,23.358652697928083
Egypt,1990,58.396618,Africa,Northern Africa,EGY,41.9525,41.9525,0.0,16.446,15.5535,0.0,9.953,9.953,0.0,0,0,0.0,0.0,86.51643587,0.024124077,23.724450271139975
Egypt,1991,60.028997,Africa,Northern Africa,EGY,43.276,43.276,0.0,20.4065,12.9535,0.0,9.916,9.916,0.0,0,0,0.0,0.0,87.02705149,0.023774471,22.91339310472317
Egypt,1992,61.48066,Africa,Northern Africa,EGY,44.987,44.987,0.0,22.9445,12.2425,0.0,9.8,9.8,0.0,0,0,0.0,0.0,85.62763328,0.022990218,21.784070953831108
Egypt,1993,62.915681,Africa,Northern Africa,EGY,46.737,46.737,0.0,26.1725,10.472,0.0,10.0925,10.0925,0.0,0,0,0.0,0.0,84.10573323,0.022482251,21.594240109549176
Egypt,1994,64.285589,Africa,Northern Africa,EGY,48.55,48.55,0.0,29.2915,8.5305,0.0,10.728,10.728,0.0,0,0,0.0,0.0,87.97171301,0.023140786,22.096807415036047
Egypt,1995,65.652622,Africa,Northern Africa,EGY,50.652,50.652,0.0,30.45,9.01,0.0,11.192,11.192,0.0,0,0,0.0,0.0,93.62961753,0.024007483,22.09586985706389
Egypt,1996,67.028048,Africa,Northern Africa,EGY,53.57,53.57,0.0,31.5135,10.5725,0.0,11.484,11.484,0.0,0,0,0.0,0.0,99.39262904,0.024774651,21.437371663244353
Egypt,1997,68.43174,Africa,Northern Africa,EGY,56.784,56.784,0.0,32.6795,12.3335,0.0,11.771,11.771,0.0,0,0,0.0,0.0,103.6128418,0.025277764,20.729430825584675
Egypt,1998,69.943294,Africa,Northern Africa,EGY,60.697,60.697,0.0,32.5295,16.063,0.0,12.1045,12.1045,0.0,0,0,0.0,0.0,108.3098805,0.025750949,19.94250127683411
Egypt,1999,71.520954,Africa,Northern Africa,EGY,65.7305,65.7305,0.0,37.2265,15.0515,0.0,13.4405,13.4405,0.012,0,0,0.0,0.0,113.6148505,0.027024243,20.466145853142756
Egypt,2000,73.083284,Africa,Northern Africa,EGY,73.319,73.319,0.0,42.18835713,16.87194287,0.0,14.178,14.178,0.0807,0,0,0.0,0.0,118.7212999,0.028005315,19.447482917115618
Egypt,2001,74.652029,Africa,Northern Africa,EGY,80.7125,80.7125,0.0,48.47134022,17.64775978,0.0,14.4135,14.4135,0.1799,0,0,0.0,0.0,121.0591647,0.028611811,18.080718599969025
Egypt,2002,76.239137,Africa,Northern Africa,EGY,86.236,86.236,0.0,57.45070238,14.57729762,0.0,13.9945,13.9945,0.2135,0,0,0.0,0.0,128.8235286,0.028815617,16.475717797671503
Egypt,2003,77.853548,Africa,Northern Africa,EGY,92.1865,92.1865,0.0,64.02468916,14.93581084,0.0,12.939,12.939,0.287,0,0,0.0,0.0,130.4974697,0.029871084,14.347003086135174
